name_bg,brand_name,slug,category,tags,price_min_eur,price_max_eur,currency,short_desc_bg,long_desc_bg,product_url,brand_url,image_urls,is_active,created_at,brand_slug,meta_title_bg,meta_desc_bg,intro_bg,rating,address,brand_ref,subcategory,product_type,giftable,recipient,gift_occasion,attributes,colors,materials,audience,recipient_age,recipient_gender,role_interest,wedding_anniversary_type,gemstone,jewelry_detail,clothing_style,sleeve,season,ingredient,skin_type,skin_need,hair_need,logo_url,instagram_url,facebook_url,physical_address_type
Bag Autumn 24 - Неди Стил,Неди Стил,bag-autumn-24-nedi-stil,,,,,EUR,Bag Autumn 24 - Неди Стил от Неди Стил.,,https://nedistil.com/bag-autumn-24/,https://nedistil.com,"https://nedistil.com/wp-content/uploads/2024/11/Messenger_creation_590B7931-2EE4-4A5F-A065-32DD3066C3DF.jpeg,https://nedistil.com/wp-content/uploads/2024/11/Messenger_creation_28037E87-7E43-42DA-971F-FBD72AD8A83D.jpeg,https://nedistil.com/wp-content/uploads/2024/11/Messenger_creation_B7495C37-CCFA-4A32-BC12-7E37396A6C7E.jpeg,https://nedistil.com/wp-content/uploads/2024/11/Messenger_creation_C59AA451-CCEA-4273-8A7F-24D581CBE0C2.jpeg,https://nedistil.com/wp-content/uploads/2024/11/Messenger_creation_590B7931-2EE4-4A5F-A065-32DD3066C3DF-768x1024.jpeg",TRUE,,nedi-stil,,,,,,,,,false,,,,,,Жени,,,,,,,,,,,,,,,,,
Women Solo - Неди Стил,Неди Стил,women-solo-nedi-stil,Облекло,,,,EUR,Women Solo - Неди Стил от Неди Стил.,,https://nedistil.com/women-solo/,https://nedistil.com,"https://nedistil.com/wp-content/uploads/2024/01/20240105_135111-1-scaled.jpg,https://nedistil.com/wp-content/uploads/2024/01/20240105_135156-1-scaled.jpg,https://nedistil.com/wp-content/uploads/2024/01/20240105_135047-1-scaled.jpg,https://nedistil.com/wp-content/uploads/2024/01/20240105_135111-1-478x1024.jpg",TRUE,,nedi-stil,,,,,,,Обувки,Боти,false,,,,,,Жени,,,,,,,,,,,,,,,,,
Ажурни кафяви балеринки с камъчета | Размери 36–40,Неди Стил,azhurni-kafyavi-balerinki-s-kamacheta-razmeri-36-40,Облекло,,,,EUR,Ажурни кафяви балеринки с камъчета | Размери 36–40 от Неди Стил.,,https://nedistil.com/ajurni-kafyavi-balerinki/,https://nedistil.com,"https://nedistil.com/wp-content/uploads/2026/07/d65a92f4-c158-4ad6-8e66-a75ce9dece61.jpg,https://nedistil.com/wp-content/uploads/2026/07/3d06da09-5a13-4ed4-83d0-26e4c6dd3883.jpg,https://nedistil.com/wp-content/uploads/2026/07/18511557-e033-4c11-93aa-e876ac6d06ed.jpg,https://nedistil.com/wp-content/uploads/2026/07/9d63fa8a-21e3-4158-968e-3697d3118e16.jpg,https://nedistil.com/wp-content/uploads/2026/07/13a15ef1-9048-4c5b-8f6f-b44743c588d9.jpg,https://nedistil.com/wp-content/uploads/2026/07/e2b40887-9b7d-422a-920a-2761681a8f2f.jpg",TRUE,,nedi-stil,,,,,,,Обувки,Обувки,false,,,Еко,"Кафяв,Син",,Жени,,,,,,,,,,,,,,,,,
"Дамски сандали Air Weave Premium – Лекота, комфорт и елегантнос - Неди Стил",Неди Стил,damski-sandali-air-weave-premium-lekota-komfort-i-elegantnos-nedi-stil,Облекло,,,,EUR,"Дамски сандали Air Weave Premium – Лекота, комфорт и елегантнос - Неди Стил от Неди Стил.",,https://nedistil.com/дамски-сандали-air-weave-premium-лекота-комфорт-и/,https://nedistil.com,"https://nedistil.com/wp-content/uploads/2026/06/9e03e9bc-53ec-41c7-b054-9fd84df48a6f.jpg,https://nedistil.com/wp-content/uploads/2026/06/f1d0d4dd-34ee-4d70-86b0-c5eae60bfbba.jpg,https://nedistil.com/wp-content/uploads/2026/06/8077652e-27ab-4cd0-907a-9103f9795793.jpg,https://nedistil.com/wp-content/uploads/2026/06/0d5f46db-e861-4b36-bd9c-a4a4800a40c5.jpg,https://nedistil.com/wp-content/uploads/2026/06/c4468c69-8366-4dea-a179-4d6cbe3201fa.jpg,https://nedistil.com/wp-content/uploads/2026/06/90a8d88f-7c36-4e7a-92e3-0212ae9e1221.jpg",TRUE,,nedi-stil,,,,,,,Обувки,Сандали,false,,,Еко,Син,,Жени,,,,,,,,,Летен,,,,,,,,
Дамски мокасини Luxury Mosaic – Premium Edition - Неди Стил,Неди Стил,damski-mokasini-luxury-mosaic-premium-edition-nedi-stil,Облекло,,,,EUR,Дамски мокасини Luxury Mosaic – Premium Edition - Неди Стил от Неди Стил.,,https://nedistil.com/дамски-мокасини-luxury-mosaic-premium-edition/,https://nedistil.com,"https://nedistil.com/wp-content/uploads/2026/06/aff6e352-e8b2-487c-a434-554a05514620.jpg,https://nedistil.com/wp-content/uploads/2026/06/d17f083d-61d0-4aec-b898-baf55fc4c29f.jpg,https://nedistil.com/wp-content/uploads/2026/06/37eac84b-de11-4854-bf71-89a7c23507bd.jpg,https://nedistil.com/wp-content/uploads/2026/06/b96250fc-a77b-446c-a701-a2fb3635d27a.jpg,https://nedistil.com/wp-content/uploads/2026/06/db104ff4-b132-484c-89cc-9e1861dc33b3.jpg,https://nedistil.com/wp-content/uploads/2026/06/0ccf89ab-a20b-46e3-be22-077b49c1fd18.jpg,https://nedistil.com/wp-content/uploads/2026/06/d1fccd5a-49b0-4386-bfe4-6c1472ad28ec.jpg,https://nedistil.com/wp-content/uploads/2026/06/9930e8f7-6072-4f9d-8812-ad7443c905c6.jpg",TRUE,,nedi-stil,,,,,,,Обувки,Обувки,false,,,,Син,,Жени,,,,,,,,,,,,,,,,,
SC Blue - Неди Стил,Неди Стил,sc-blue-nedi-stil,Облекло,,,,EUR,"SC Blue - Неди Стил от Неди Стил. Материали, посочени от бранда: Естествена кожа.",,https://nedistil.com/sc-blue/,https://nedistil.com,https://nedistil.com/wp-content/uploads/2025/05/Messenger_creation_8399C29A-292B-4281-82B5-95219E05E456.jpeg,TRUE,,nedi-stil,,,,,,,Обувки,Обувки,false,,,,Син,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
SC Marmo - Неди Стил,Неди Стил,sc-marmo-nedi-stil,Облекло,,,,EUR,"SC Marmo - Неди Стил от Неди Стил. Материали, посочени от бранда: Естествена кожа.",,https://nedistil.com/sc-beige/,https://nedistil.com,"https://nedistil.com/wp-content/uploads/2025/05/Messenger_creation_07C0CB94-4F07-46E9-A4F3-EE3C32EC3A1C.jpeg,https://nedistil.com/wp-content/uploads/2025/05/Messenger_creation_6C1A0DE7-4544-4952-96F4-F20115D5D0A8.jpeg",TRUE,,nedi-stil,,,,,,,Обувки,Обувки,false,,,,Син,Естествена кожа,Жени,,,,,,,,,,,,,,,,,
Мъжки маратонки естествена кожа в бяло и сиво,Cavaler,mazhki-maratonki-estestvena-kozha-v-byalo-i-sivo,Облекло,,,,EUR,"Мъжки маратонки естествена кожа в бяло и сиво от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/mzhki-maratonki-22/mzhki-maratonki-estestvena-kozha-byalo-sivo-2471,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2021/02/ded59db0266ac168a5d843e92e1ead4e.png,TRUE,,cavaler,,,,,,,Обувки,Маратонки,false,,,Еко,Бял,Естествена кожа,Мъже,,,,,,,Елегантен,,,,,,,,,,
Мъжки официални обувки с ластик и перфорация,Cavaler,mazhki-ofitsialni-obuvki-s-lastik-i-perforatsiya,Облекло,,,,EUR,"Мъжки официални обувки с ластик и перфорация от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/nova-kolekciya-18/mzhki-oficialni-obuvki-lastik-perforaciya-2378,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2019/04/776c7721dfa1c44db4d98e5a94b20a4e.jpg,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,Еко,,Естествена кожа,Мъже,,,,,,,Елегантен,,,,,,,,,,
Зимни туристически обувки в кафяво,Cavaler,zimni-turisticheski-obuvki-v-kafyavo,Облекло,,,,EUR,"Зимни туристически обувки в кафяво от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/turisticheski-obuvki-16/zimni-turisticheski-obuvki-kafyavo-2553,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2022/04/5f9a651640c381af493a634012c5f4c2.png,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,Еко,Кафяв,Естествена кожа,,,,,,,,,,,,,,,,,,
Мъжки туристически обувки - водоустойчиви,Cavaler,mazhki-turisticheski-obuvki-vodoustoichivi,Облекло,,,,EUR,"Мъжки туристически обувки - водоустойчиви от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/turisticheski-obuvki-16/mzhki-turisticheski-obuvki-vodoustoichivi-2521,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2021/10/e3f0556713d6d9e83991f1120c9ec519.png,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,,Черен,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Планински обувки в черно,Cavaler,planinski-obuvki-v-cherno,Облекло,,,,EUR,"Планински обувки в черно от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/turisticheski-obuvki-16/planinski-obuvki-cherno-2528,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2022/01/a0fcb36b2372eccf07ffa9c747a7a36e.png,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,Еко,,Естествена кожа,,,,,,,,Елегантен,,,,,,,,,,
Мъжко сабо кафяво,Cavaler,mazhko-sabo-kafyavo,Облекло,,,,EUR,"Мъжко сабо кафяво от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/sandali-chehli-1/mzhko-kafyavo-2446,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2020/03/de1204b277605fe84e6c59b9a5dbc2ff.png,TRUE,,cavaler,,,,,,,Обувки,Сандали,false,,,,Кафяв,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Мъжки спортни половинки от набук в бежов цвят,Cavaler,mazhki-sportni-polovinki-ot-nabuk-v-bezhov-tsvyat,Облекло,,,,EUR,Мъжки спортни половинки от набук в бежов цвят от Cavaler.,,https://www.cavalerbg.com/c/ezhednevni-2/mzhki-sportni-polovinki-nabuk-bezhov-cvyat-2695,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2026/08/40d5c4e07af4bf57b7a143856922acef.jpg,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,,Бежов,,Мъже,,,,,,,Елегантен,,,,,,,,,,
Мъжки спортни половинки от набук в сив и син цвят,Cavaler,mazhki-sportni-polovinki-ot-nabuk-v-siv-i-sin-tsvyat,Облекло,,,,EUR,Мъжки спортни половинки от набук в сив и син цвят от Cavaler.,,https://www.cavalerbg.com/c/ezhednevni-2/mzhki-sportni-polovinki-nabuk-siv-sin-cvyat-2694,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2026/08/57b5ae561ebe6598fac45b9953e17556.jpg,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,,Син,,Мъже,,,,,,,Елегантен,,,,,,,,,,
Мъжки мокасини в цвят камел,Cavaler,mazhki-mokasini-v-tsvyat-kamel,Облекло,,,,EUR,"Мъжки мокасини в цвят камел от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/mzhki-mokasini-espadrili-15/mzhki-mokasini-cvyat-kamel-2638,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2024/07/71ec64a24040ae4921946acb36a65f49.png,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,Еко,Син,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Мъжки мокасини в светлокафяв цвят,Cavaler,mazhki-mokasini-v-svetlokafyav-tsvyat,Облекло,,,,EUR,"Мъжки мокасини в светлокафяв цвят от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/nova-kolekciya-18/mzhki-mokasini-svetlokafyav-cvyat-2622,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2024/07/5fef5d1d236399ec16ac69b10bf43054.png,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,,"Кафяв,Син",Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Елегантни мъжки черни обувки с ластик в цвят олив,Cavaler,elegantni-mazhki-cherni-obuvki-s-lastik-v-tsvyat-oliv,Облекло,,,,EUR,"Елегантни мъжки черни обувки с ластик в цвят олив от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/oficialni-3/elegantni-mzhki-cherni-obuvki-lastik-cvyat-oliv-2699,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2026/08/40d240c4b4dc6c5cf20f08257951a16f.jpg,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,Еко,,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Мъжки официални половинки в тъмно кафяв цвят,Cavaler,mazhki-ofitsialni-polovinki-v-tamno-kafyav-tsvyat,Облекло,,,,EUR,"Мъжки официални половинки в тъмно кафяв цвят от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/oficialni-3/mzhki-oficialni-polovinki-tmno-kafyav-cvyat-2680,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2026/03/5c060a41d80b2536082f19c09ac0870b.jpg,TRUE,,cavaler,,,,,,,Обувки,Обувки,false,,,,Кафяв,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
Мъжки кларкове в цвят олив,Cavaler,mazhki-klarkove-v-tsvyat-oliv,Облекло,,,,EUR,Мъжки кларкове в цвят олив от Cavaler.,,https://www.cavalerbg.com/c/boti-4/mzhki-klarkove-cvyat-oliv-2692,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2026/05/4069f1d0378dc4ac2c187a7c35ef4bdc.jpg,TRUE,,cavaler,,,,,,,Обувки,Боти,false,,,,,,Мъже,,,,,,,,,,,,,,,,,
Ежедневни мъжки боти в кафяв цвят,Cavaler,ezhednevni-mazhki-boti-v-kafyav-tsvyat,Облекло,,,,EUR,"Ежедневни мъжки боти в кафяв цвят от Cavaler. Материали, посочени от бранда: Естествена кожа.",,https://www.cavalerbg.com/c/boti-4/ezhednevni-mzhki-v-kafyav-cvyat-2659,https://www.cavalerbg.com,https://www.cavalerbg.com/uploads/2025/02/f3b3703be918337d8b1f8c817c0059eb.png,TRUE,,cavaler,,,,,,,Обувки,Боти,false,,,Еко,Кафяв,Естествена кожа,Мъже,,,,,,,,,,,,,,,,,
